taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6,pathBTS6,pathBTS2,pathBTS4,pathBTS5,lon,pathBTS3,pathBTS1,pontoId,lat
0,1,2,1,1,1,107.99,100.94,90.29,118.54,-34.896477,108.34,107.74,1681,-8.069356
0,1,3,1,0,0,112.015,129.54,122.715,118.04,-34.893589,132.515,123.49,2297,-8.066508
1,3,4,3,0,1,145.69,138.456666666667,142.09,146.09,-34.887527,140.19,133.59,2829,-8.06258
0,1,3,1,0,0,94.4233333333333,115.156666666667,122.823333333333,125.256666666667,-34.892998,129.99,135.256666666667,2301,-8.066463
1,0,3,0,2,2,135.523333333333,126.323333333333,107.123333333333,123.456666666667,-34.892872,128.59,113.723333333333,417,-8.075441
2,1,1,1,2,2,138.223333333333,114.823333333333,127.29,142.656666666667,-34.899944,116.19,127.823333333333,355,-8.075703
1,1,2,1,2,1,129.59,126.323333333333,124.39,132.89,-34.900589,120.823333333333,120.323333333333,1687,-8.069337
1,0,3,0,1,2,134.415,136.415,118.49,116.965,-34.890247,120.89,98.04,581,-8.074279
0,1,3,1,1,1,120.223333333333,125.556666666667,112.223333333333,105.823333333333,-34.892319,121.356666666667,107.556666666667,1242,-8.070737
0,1,3,1,0,1,132.456666666667,135.19,113.423333333333,107.49,-34.889488,130.923333333333,125.99,1604,-8.069566
0,1,2,1,1,0,101.99,112.64,111.54,130.39,-34.897205,123.44,115.84,1930,-8.068676
1,2,4,2,0,1,138.09,132.223333333333,130.323333333333,127.756666666667,-34.889221,132.256666666667,128.923333333333,2647,-8.064091
1,0,2,0,1,1,104.856666666667,110.49,90.99,110.856666666667,-34.893925,108.69,91.2566666666667,686,-8.073659
1,0,2,0,1,1,111.99,118.323333333333,103.956666666667,130.456666666667,-34.897274,119.323333333333,105.756666666667,1064,-8.071913
1,0,3,0,1,2,148.623333333333,122.39,97.4233333333333,131.423333333333,-34.890316,132.923333333333,111.856666666667,516,-8.074647
1,0,2,0,2,2,136.59,94.665,115.515,128.89,-34.895615,132.115,114.915,198,-8.076428
0,2,3,2,1,0,102.54,93.09,131.14,121.84,-34.894543,128.19,130.64,2652,-8.064055
1,1,1,1,2,2,139.123333333333,112.79,120.29,142.323333333333,-34.900372,111.49,121.123333333333,599,-8.07422
1,1,2,1,2,1,108.4025,115.065,120.14,126.0525,-34.900394,120.615,110.565,1873,-8.068838
0,1,2,1,1,1,111.006129032258,123.560967741935,116.093225806452,110.180322580645,-34.894829,123.006129032258,105.980322580645,1576,-8.069617
2,1,1,1,2,2,139.99,113.756666666667,129.89,138.923333333333,-34.900055,119.69,123.79,436,-8.075345
2,1,1,1,2,2,135.84,113.89,135.19,135.39,-34.900066,122.39,123.94,435,-8.075356
0,1,3,1,0,1,128.756666666667,134.156666666667,118.523333333333,102.99,-34.890205,133.49,128.356666666667,2074,-8.068151
1,2,3,2,1,0,108.856666666667,102.59,93.9233333333333,126.456666666667,-34.897038,126.656666666667,125.59,2577,-8.064881
0,1,2,1,1,1,117.165,112.215,97.74,125.965,-34.896755,121.54,93.715,1284,-8.070606
0,1,2,1,1,1,120.99,109.065,96.265,124.49,-34.896149,118.115,111.14,1282,-8.070623
0,2,3,2,1,0,119.956666666667,121.723333333333,136.056666666667,129.89,-34.893925,126.623333333333,134.256666666667,2705,-8.063782
0,0,3,0,1,1,138.923333333333,129.423333333333,110.356666666667,111.156666666667,-34.890915,117.79,105.756666666667,886,-8.072612
0,1,2,1,1,0,117.29,124.09,109.265,109.965,-34.89579,121.19,108.015,1780,-8.069102
0,1,2,1,1,0,117.59,118.39,105.49,121.29,-34.89711,121.59,113.89,1964,-8.068602
1,3,4,3,0,1,145.19,127.356666666667,140.756666666667,141.456666666667,-34.887882,138.623333333333,139.723333333333,2863,-8.062281
0,1,2,1,1,0,116.94,118.24,105.34,116.29,-34.895519,122.79,105.64,1728,-8.069237
0,1,4,1,0,1,130.023333333333,132.523333333333,118.356666666667,105.223333333333,-34.889328,133.223333333333,122.39,1956,-8.068613
0,2,3,2,1,0,90.6233333333333,96.99,111.29,121.956666666667,-34.896839,121.156666666667,129.89,2335,-8.066189
0,0,3,0,1,1,120.19,117.09,92.19,101.74,-34.892338,126.04,115.94,981,-8.072404
2,1,1,1,3,2,140.256666666667,117.723333333333,129.623333333333,134.89,-34.899487,126.723333333333,120.656666666667,111,-8.077021
0,1,2,1,1,1,103.64,117.49,111.44,124.19,-34.897221,118.59,91.89,1351,-8.070369
2,3,3,3,2,1,128.223333333333,115.123333333333,126.223333333333,129.056666666667,-34.901897,133.223333333333,128.656666666667,2876,-8.062026
0,1,3,1,0,1,127.59,137.523333333333,115.956666666667,99.9566666666667,-34.890995,124.223333333333,107.356666666667,1631,-8.069493
0,1,2,1,1,0,98.9233333333333,113.656666666667,109.656666666667,121.89,-34.897308,114.39,111.056666666667,1928,-8.068686
1,0,1,0,2,2,133.19,102.415,107.715,132.615,-34.898685,89.015,118.89,652,-8.073855
1,1,1,1,2,1,123.89,125.59,126.19,135.456666666667,-34.900826,118.09,120.023333333333,1175,-8.071064
2,3,3,3,2,1,129.856666666667,108.923333333333,131.59,128.69,-34.902824,133.423333333333,134.923333333333,2893,-8.061481
1,0,2,0,2,1,128.623333333333,116.023333333333,98.8233333333333,120.423333333333,-34.896637,122.656666666667,99.7233333333333,820,-8.072888
2,1,1,1,22.7009372266083,2,139.69,117.24,132.89,139.19,-34.89986,118.14,126.39,311,-8.075944
0,1,2,1,1,0,99.7233333333333,109.723333333333,97.3566666666667,118.456666666667,-34.896683,108.056666666667,111.49,2094,-8.06803
1,0,2,0,2,2,138.29,125.09,101.165,125.315,-34.893345,128.965,121.515,358,-8.075687
0,1,3,1,0,1,123.056666666667,130.656666666667,121.29,112.356666666667,-34.890514,128.356666666667,125.256666666667,2090,-8.068039
2,1,1,1,2,2,141.056666666667,114.79,133.456666666667,133.723333333333,-34.899693,125.69,120.29,173,-8.076538
0,1,3,1,1,1,108.056666666667,125.623333333333,110.39,113.59,-34.894421,122.823333333333,104.523333333333,1506,-8.069822
1,1,2,1,2,1,100.69,110.89,119.59,114.04,-34.899311,116.64,99.44,1740,-8.069221
1,0,2,0,2,2,132.056666666667,114.523333333333,97.49,120.223333333333,-34.89352,120.423333333333,113.223333333333,472,-8.075042
0,1,3,1,0,1,133.19,137.723333333333,121.69,114.356666666667,-34.890102,128.056666666667,100.956666666667,1448,-8.069979
2,1,1,1,2,2,141.023333333333,108.823333333333,131.523333333333,142.79,-34.899963,123.723333333333,117.356666666667,365,-8.075642
0,1,2,1,1,1,100.99,128.19,119.523333333333,117.556666666667,-34.894653,120.056666666667,106.39,1526,-8.069756
0,1,3,1,1,1,107.09,126.59,118.24,120.74,-34.894203,117.79,103.19,1465,-8.069939
2,0,1,0,3,2,137.74,104.19,135.04,132.19,-34.899357,129.64,122.09,37,-8.077439
2,0,1,0,2,2,135.89,80.9566666666667,121.723333333333,130.723333333333,-34.898655,118.456666666667,115.69,47,-8.077387
0,1,3,1,0,1,133.24,130.34,114.09,98.69,-34.889584,133.49,126.84,1793,-8.069065
0,1,4,1,0,1,131.473333333333,134.39,125.256666666667,109.856666666667,-34.888062,130.473333333333,123.756666666667,1725,-8.069245
1,2,2,2,2,1,109.29,107.39,102.99,117.79,-34.900829,111.89,103.04,2151,-8.067464
1,0,2,0,1,1,130.39,104.19,95.54,127.99,-34.896366,122.19,111.64,785,-8.073009
1,1,1,1,2,2,141.323333333333,115.956666666667,129.123333333333,143.156666666667,-34.900421,113.723333333333,123.323333333333,622,-8.074089
2,1,1,1,2,2,132.956666666667,115.99,129.256666666667,137.256666666667,-34.900208,125.556666666667,120.49,482,-8.07494
0,1,2,1,1,0,100.54,104.79,90.74,114.89,-34.896561,104.89,101.74,1848,-8.068892
1,0,2,0,2,2,135.965,88.44,118.79,128.115,-34.897186,130.49,116.64,137,-8.076817
1,2,5,2,0,1,141.39,136.223333333333,124.423333333333,121.39,-34.88538,139.223333333333,124.356666666667,2562,-8.064988
3,4,3,4,3,2,133.156666666667,126.756666666667,132.423333333333,141.49,-34.906765,132.956666666667,139.456666666667,2949,-8.059369
1,2,2,2,2,1,131.923333333333,126.956666666667,119.556666666667,130.99,-34.901447,131.756666666667,138.89,2719,-8.063684
0,1,2,1,1,0,122.99,121.423333333333,108.823333333333,110.623333333333,-34.895725,125.39,102.656666666667,1690,-8.06933
1,3,5,3,0,1,149.59,143.423333333333,138.423333333333,142.423333333333,-34.886196,140.89,123.69,2725,-8.063645
1,1,1,1,2,2,138.056666666667,118.99,127.156666666667,141.256666666667,-34.90023,122.723333333333,122.19,490,-8.074869
1,0,2,0,1,1,128.123333333333,125.123333333333,107.59,119.556666666667,-34.895523,90.29,95.39,812,-8.072911
0,1,2,1,1,1,105.59,101.49,92.14,121.39,-34.897396,116.94,109.24,1818,-8.068977
1,3,5,3,0,1,144.29,140.723333333333,138.89,139.823333333333,-34.886536,141.956666666667,122.623333333333,2764,-8.063383
0,1,2,1,1,1,124.79,118.856666666667,108.623333333333,123.29,-34.896881,122.323333333333,106.49,1350,-8.070384
0,1,2,1,1,1,120.556666666667,119.823333333333,103.79,116.723333333333,-34.895851,114.39,104.756666666667,1605,-8.069565
1,1,1,1,2,2,140.49,115.39,123.59,141.84,-34.900448,118.84,119.44,637,-8.073983
0,1,3,1,0,0,107.49,124.123333333333,106.623333333333,118.123333333333,-34.892281,124.223333333333,123.923333333333,2103,-8.068008
1,0,2,0,2,2,138.956666666667,117.456666666667,127.59,134.19,-34.896057,134.323333333333,120.356666666667,268,-8.076177
1,1,1,1,2,2,139.29,103.99,116.256666666667,134.056666666667,-34.900223,96.49,124.29,590,-8.074231
1,0,2,0,2,2,140.673333333333,117.256666666667,114.423333333333,128.023333333333,-34.896282,134.656666666667,124.723333333333,424,-8.075422
2,1,1,1,2,2,141.59,112.19,132.59,138.49,-34.899788,119.79,123.74,265,-8.076188
1,0,2,0,2,2,135.69,100.423333333333,106.723333333333,133.79,-34.894768,130.69,115.323333333333,280,-8.076112
0,2,3,2,0,0,113.523333333333,109.856666666667,131.39,115.456666666667,-34.89418,130.123333333333,137.456666666667,2582,-8.064793
1,1,1,1,2,2,128.523333333333,114.823333333333,132.79,140.456666666667,-34.900364,107.09,116.59,568,-8.074347
0,1,4,1,0,1,131.765,130.815,118.04,101.59,-34.889595,131.49,119.74,2028,-8.068456
2,1,1,1,2,2,136.59,113.24,127.49,136.59,-34.900101,131.69,122.69,455,-8.075187
1,0,2,0,1,1,133.99,124.54,113.99,131.69,-34.897266,126.49,101.74,1057,-8.071966
1,1,2,1,1,1,117.023333333333,116.323333333333,113.556666666667,133.723333333333,-34.897163,121.723333333333,101.123333333333,1095,-8.071661
1,2,4,2,0,1,139.715,133.265,131.315,127.465,-34.889271,133.64,128.065,2637,-8.064176
0,1,3,1,0,1,133.39,133.456666666667,123.356666666667,82.49,-34.890686,132.756666666667,128.49,2078,-8.068126
0,1,3,1,0,1,126.323333333333,130.823333333333,121.623333333333,81.8566666666667,-34.891083,129.59,124.223333333333,1890,-8.068806
0,1,3,1,0,0,110.24,125.515,117.415,111.74,-34.892475,128.565,134.79,2183,-8.067148
0,1,3,1,0,0,111.69,134.123333333333,125.356666666667,127.956666666667,-34.893841,127.923333333333,119.923333333333,2206,-8.067021
0,0,3,0,1,1,130.99,109.456666666667,91.4566666666667,113.39,-34.892097,124.39,109.856666666667,1006,-8.072277
0,1,2,1,1,1,112.99,127.45,116.37,114.69,-34.894833,121.03,104.53,1579,-8.069616
1,1,2,1,1,1,107.09,120.256666666667,112.79,121.39,-34.897495,117.99,108.256666666667,1460,-8.069945
1,2,3,2,1,0,93.59,100.74,108.94,122.49,-34.896957,119.49,123.19,2464,-8.065708
0,1,2,1,1,0,105.723333333333,117.923333333333,109.19,118.69,-34.896492,116.123333333333,108.99,1963,-8.068603
0,1,3,1,0,1,131.39,140.74,114.94,105.64,-34.889847,134.69,125.64,2049,-8.068332
0,2,3,2,1,0,118.523333333333,108.323333333333,132.156666666667,128.323333333333,-34.894524,132.323333333333,131.023333333333,2657,-8.064023
1,0,2,0,2,2,135.44,91.39,117.04,133.44,-34.896305,132.09,113.69,176,-8.076526
1,0,2,0,1,1,119.323333333333,109.19,99.79,122.99,-34.896423,122.556666666667,102.323333333333,864,-8.072692
2,1,1,1,2,2,145.256666666667,117.19,131.156666666667,137.656666666667,-34.899754,126.623333333333,127.723333333333,239,-8.076324
0,2,4,2,0,1,132.865,133.19,133.79,122.44,-34.889549,133.54,137.79,2545,-8.065082
0,1,3,1,0,1,128.49,140.24,120.84,106.14,-34.890034,124.79,104.165,1429,-8.070015
0,1,2,1,1,0,107.19,118.19,111.14,127.34,-34.897186,117.84,107.44,2024,-8.06847
2,1,1,1,2,2,140.456666666667,104.79,132.29,125.256666666667,-34.899574,120.29,120.823333333333,141,-8.076802
2,1,1,1,3,2,135.623333333333,110.356666666667,132.723333333333,132.556666666667,-34.899464,122.39,123.823333333333,93,-8.077133
1,2,5,2,0,1,141.9,134.263333333333,128.716666666667,139.61,-34.885941,133.82,116.7,2679,-8.063912
0,2,3,2,1,0,115.323333333333,113.49,130.09,136.856666666667,-34.893997,127.256666666667,136.856666666667,2712,-8.063746
1,2,3,2,1,0,112.59,99.89,90.5566666666667,127.79,-34.897125,121.256666666667,130.656666666667,2614,-8.064413
1,0,2,0,2,1,130.923333333333,111.556666666667,101.856666666667,121.023333333333,-34.896442,94.89,95.59,734,-8.073223
1,2,4,2,0,1,138.39,133.465,126.04,114.74,-34.888054,135.465,132.64,2375,-8.065859
2,1,1,1,2,2,135.815,112.715,132.09,137.315,-34.900089,121.39,123.965,442,-8.075295
1,0,2,0,2,2,138.256666666667,117.49,115.59,113.023333333333,-34.893459,120.99,113.09,411,-8.075448
1,2,5,2,0,1,141.515,135.24,126.89,140.815,-34.885937,134.19,113.715,2678,-8.063914
1,0,2,0,2,2,142.466744186047,108.996976744186,112.369069767442,125.445813953488,-34.895683,128.517906976744,122.215581395349,195,-8.076431
0,1,3,1,0,0,113.523333333333,123.656666666667,121.123333333333,119.89,-34.892494,127.656666666667,138.39,2192,-8.067104
1,2,3,2,1,0,121.44,104.54,133.04,133.09,-34.89555,127.54,138.19,2742,-8.063576
1,0,3,0,1,1,141.115,135.415,122.54,115.115,-34.890526,125.865,100.415,702,-8.073483
1,3,4,3,0,1,146.09,133.89,141.59,139.39,-34.887848,139.69,140.09,2862,-8.062304
1,0,2,0,2,2,138.556666666667,101.89,113.256666666667,128.556666666667,-34.896557,128.323333333333,114.256666666667,165,-8.07661
0,2,3,2,0,0,114.84,113.04,128.19,116.39,-34.893944,126.74,126.64,2533,-8.065192
1,0,2,0,1,1,128.14,101.84,93.99,128.09,-34.896362,118.29,114.14,776,-8.07307
1,2,3,2,1,0,114.89,106.956666666667,135.123333333333,125.856666666667,-34.894733,126.456666666667,137.756666666667,2711,-8.063747
1,0,2,0,1,1,122.74,102.34,94.29,128.89,-34.896458,117.24,101.34,840,-8.072799
0,0,2,0,1,1,134.79,123.656666666667,106.69,117.756666666667,-34.893848,113.056666666667,99.79,971,-8.072422
0,1,3,1,1,0,95.49,123.19,119.756666666667,127.19,-34.89563,119.256666666667,123.523333333333,2259,-8.066758
1,0,2,0,2,2,134.89,115.99,118.123333333333,128.556666666667,-34.896259,133.356666666667,121.29,379,-8.075549
0,1,2,1,1,0,110.656666666667,120.29,105.723333333333,125.156666666667,-34.896343,116.156666666667,107.656666666667,1937,-8.068661
0,1,2,1,1,1,119.323333333333,123.623333333333,107.523333333333,121.59,-34.895916,113.09,94.9566666666667,1518,-8.069777
0,1,2,1,1,1,120.94,116.34,113.69,126.54,-34.896019,123.79,95.49,1458,-8.069947
2,1,1,1,2,2,138.69,109.423333333333,134.39,133.556666666667,-34.899548,121.923333333333,123.156666666667,125,-8.076917
0,1,4,1,0,1,132.856666666667,131.656666666667,118.956666666667,104.49,-34.889595,132.723333333333,120.523333333333,2023,-8.068474
2,1,1,1,2,2,138.723333333333,117.956666666667,134.09,138.623333333333,-34.900066,120.623333333333,126.59,441,-8.075302
1,0,2,0,2,1,133.965,101.44,102.065,129.59,-34.897755,93.24,116.365,691,-8.0736
0,1,3,1,1,0,100.89,118.856666666667,120.556666666667,127.256666666667,-34.895966,126.456666666667,116.323333333333,2325,-8.066258
1,3,5,3,0,1,144.956666666667,137.723333333333,138.59,144.256666666667,-34.886887,141.69,126.223333333333,2789,-8.063093
0,1,3,1,1,1,126.99,133.623333333333,114.49,91.5566666666667,-34.891975,129.656666666667,102.856666666667,1210,-8.070827
0,0,3,0,1,1,129.623333333333,128.156666666667,110.89,105.556666666667,-34.891403,116.79,98.5566666666667,900,-8.072582
1,1,1,1,2,2,136.123333333333,111.19,118.79,137.956666666667,-34.900337,97.9566666666667,117.456666666667,583,-8.074266
0,2,4,2,0,1,138.99,127.09,110.723333333333,97.89,-34.889824,130.79,126.956666666667,2252,-8.066786
1,1,2,1,1,1,109.956666666667,118.856666666667,110.756666666667,116.023333333333,-34.898567,115.323333333333,102.723333333333,1627,-8.069507
0,2,3,2,0,0,118.69,120.69,129.54,128.94,-34.893726,129.59,131.09,2646,-8.064113
1,2,4,2,0,1,131.623333333333,130.723333333333,132.923333333333,130.19,-34.888794,139.423333333333,118.556666666667,2765,-8.063375
0,1,3,1,0,0,108.49,125.556666666667,119.023333333333,122.19,-34.893604,123.49,120.09,2153,-8.067422
0,1,3,1,0,0,106.856666666667,128.99,124.39,120.856666666667,-34.892582,127.89,136.256666666667,2226,-8.066935
0,1,3,1,1,1,105.323333333333,122.523333333333,103.29,109.456666666667,-34.892811,122.79,106.19,1263,-8.070678
1,0,3,0,1,2,137.59,134.94,115.99,120.64,-34.890179,120.89,108.99,553,-8.07445
1,0,2,0,1,1,136.14,101.09,95.54,123.39,-34.89674,125.69,100.09,917,-8.072548
1,0,2,0,2,2,139.19,89.1566666666667,120.556666666667,130.856666666667,-34.896996,127.29,120.39,144,-8.076776
2,0,1,0,2,2,136.89,80.44,120.39,125.34,-34.898758,121.54,118.015,62,-8.077341
0,1,2,1,1,1,112.49,119.19,107.49,124.49,-34.897099,120.223333333333,89.39,1329,-8.070448
1,1,1,1,2,2,136.223333333333,103.39,115.456666666667,134.523333333333,-34.899719,97.49,120.59,618,-8.074113
1,1,1,1,2,2,127.19,123.023333333333,121.523333333333,142.423333333333,-34.900604,125.423333333333,117.156666666667,737,-8.073218
0,1,3,1,0,0,102.523333333333,130.823333333333,119.523333333333,110.39,-34.894146,127.023333333333,121.923333333333,2188,-8.067126
1,0,3,0,1,2,147.923333333333,127.523333333333,104.723333333333,127.223333333333,-34.890263,131.256666666667,115.023333333333,518,-8.074629
0,1,2,1,1,0,109.39,119.223333333333,104.823333333333,119.223333333333,-34.895882,117.323333333333,112.356666666667,1808,-8.069018
1,0,2,0,2,2,135.823333333333,120.323333333333,117.39,126.123333333333,-34.896282,129.956666666667,124.156666666667,418,-8.075438
1,2,5,2,0,1,143.59,136.19,132.456666666667,138.89,-34.886013,137.99,124.456666666667,2698,-8.063823
0,1,2,1,1,0,106.44,109.49,92.34,118.99,-34.896702,107.34,119.04,2121,-8.067875
1,0,2,0,2,2,130.256666666667,110.856666666667,127.056666666667,126.356666666667,-34.896107,133.223333333333,114.39,289,-8.076062
0,1,3,1,1,1,131.29,116.623333333333,95.0566666666667,102.923333333333,-34.891804,129.69,106.59,1179,-8.071032
0,1,3,1,1,1,103.556666666667,117.923333333333,109.856666666667,113.923333333333,-34.892906,120.423333333333,107.19,1279,-8.07063
1,0,2,0,1,1,136.056666666667,96.8566666666667,90.3233333333333,130.623333333333,-34.896706,123.656666666667,106.523333333333,883,-8.072623
0,1,2,1,1,0,108.556666666667,123.956666666667,111.49,113.756666666667,-34.895657,126.823333333333,106.923333333333,1751,-8.069187
1,0,2,0,1,1,122.523333333333,103.923333333333,100.323333333333,118.356666666667,-34.896889,121.423333333333,102.69,1031,-8.072121
1,2,5,2,0,1,137.956666666667,138.49,117.79,139.523333333333,-34.88538,133.323333333333,112.123333333333,2621,-8.064345
0,2,3,2,1,0,121.656666666667,114.523333333333,134.123333333333,124.39,-34.894501,131.89,133.656666666667,2660,-8.064007
1,0,3,0,2,2,141.623333333333,126.59,111.123333333333,125.69,-34.892712,130.69,122.123333333333,429,-8.07539
0,1,3,1,1,0,105.04,122.99,125.39,123.49,-34.894444,125.19,125.59,2209,-8.067011
0,2,4,2,0,1,141.54,137.04,127.84,104.115,-34.888832,132.565,125.64,2347,-8.066082
1,0,2,0,1,1,103.656666666667,112.023333333333,92.2233333333333,111.556666666667,-34.89399,107.956666666667,87.9233333333333,709,-8.073418
1,1,1,1,2,1,127.09,126.39,124.49,138.19,-34.900864,124.59,121.34,1207,-8.070848
1,0,2,0,1,1,123.356666666667,110.29,106.123333333333,119.823333333333,-34.896339,118.956666666667,102.923333333333,787,-8.072997
0,1,2,1,1,1,123.79,110.89,103.756666666667,123.556666666667,-34.896221,117.523333333333,99.29,1437,-8.07
0,1,4,1,0,1,140.556666666667,123.123333333333,111.423333333333,101.99,-34.890129,131.823333333333,125.856666666667,2166,-8.067248
0,0,3,0,1,1,124.223333333333,124.39,97.5233333333333,106.923333333333,-34.893135,109.79,96.59,965,-8.072449
